egoid,Extraversion_6,Agreeableness_6,Conscientiousness_6,Neuroticism_6,Openness_6
60230,3.125,3.7777777,3.5555556,2.875,3.4444444
77838,3.125,3.7777777,3.5555556,2.875,3.4444444
37371,3.125,3.7777777,3.5555556,2.875,3.4444444
57292,3.125,3.7777777,3.5555556,2.875,3.4444444
66406,3.125,3.7777777,3.5555556,2.875,3.4444444
90447,3.125,3.7777777,3.5555556,2.875,3.4444444
56798,3.125,3.7777777,3.5555556,2.875,3.4444444
28827,3.125,3.7777777,3.5555556,2.875,3.4444444
23115,3.125,3.7777777,3.5555556,2.875,3.4444444
77872,3.75,4.1111112,3.8888888,2.625,3.8888888
43114,3.125,3.7777777,3.5555556,2.875,3.4444444
72348,2.0,3.7777777,3.8888888,3.0,3.5555556
15707,3.125,3.7777777,3.5555556,2.875,3.4444444
45776,3.125,3.7777777,3.5555556,2.875,3.4444444
63122,3.125,3.7777777,3.5555556,2.875,3.4444444
27169,3.125,3.7777777,3.5555556,2.875,3.4444444
89607,3.0,3.0,3.0,3.0,3.0
59900,3.125,3.7777777,3.5555556,2.875,3.4444444
28254,3.125,3.7777777,3.5555556,2.875,3.4444444
56480,3.125,3.7777777,3.5555556,2.875,3.4444444
11128,3.125,3.7777777,3.5555556,2.875,3.4444444
47886,3.125,3.7777777,3.5555556,2.875,3.4444444
28820,2.0,2.7777777,2.6666667,3.375,3.1111112
35347,2.75,2.7777777,3.7777777,2.625,3.0
45641,2.875,2.8888888,3.3333333,3.875,3.4444444
25369,3.125,3.7777777,3.5555556,2.875,3.4444444
64572,3.125,3.7777777,3.5555556,2.875,3.4444444
31538,3.125,3.7777777,3.5555556,2.875,3.4444444
73452,3.0,3.8888888,3.1111112,2.125,3.1111112
51475,3.125,3.7777777,3.5555556,2.875,3.4444444
28312,2.375,3.5555556,4.2222223,2.625,2.5555556
13486,3.5,3.2222223,3.2222223,3.5,4.1111112
56805,3.25,3.0,3.4444444,2.625,3.3333333
57697,3.125,3.7777777,3.5555556,2.875,3.4444444
54837,3.125,3.7777777,3.5555556,2.875,3.4444444
29718,3.125,3.7777777,3.5555556,2.875,3.4444444
26800,3.625,3.8888888,4.3333335,2.625,2.7777777
60493,1.25,3.7777777,3.6666667,3.125,2.5555556
52051,3.125,3.7777777,3.5555556,2.875,3.4444444
30972,3.125,3.7777777,3.5555556,2.875,3.4444444
47142,3.125,3.7777777,3.5555556,2.875,3.4444444
69217,3.125,3.7777777,3.5555556,2.875,3.4444444
69009,3.125,3.7777777,3.5555556,2.875,3.4444444
84390,4.375,4.5555553,3.3333333,2.625,3.7777777
74845,3.25,3.4444444,4.2222223,2.0,3.6666667
90905,3.125,3.7777777,3.5555556,2.875,3.4444444
39659,3.125,3.7777777,3.5555556,2.875,3.4444444
62072,3.125,3.7777777,3.5555556,2.875,3.4444444
60396,3.125,3.2222223,4.4444447,3.25,2.8888888
61084,3.125,3.7777777,3.5555556,2.875,3.4444444
92412,2.875,4.5555553,4.7777777,2.5,3.6666667
92038,3.75,3.3333333,4.3333335,2.0,4.1111112
33388,3.125,3.7777777,3.5555556,2.875,3.4444444
31717,3.125,3.7777777,3.5555556,2.875,3.4444444
18324,3.125,3.7777777,3.5555556,2.875,3.4444444
86440,2.0,3.4444444,3.7777777,2.625,2.4444444
95585,2.5,3.7777777,3.4444444,3.5,3.5555556
29792,3.125,3.7777777,3.5555556,2.875,3.4444444
14737,2.875,3.2222223,3.1111112,3.0,3.5555556
28223,2.875,3.7777777,3.3333333,1.625,3.4444444
85708,3.125,3.7777777,3.5555556,2.875,3.4444444
55452,3.125,3.7777777,3.5555556,2.875,3.4444444
20179,4.125,4.1111112,3.8888888,2.0,3.7777777
78339,3.125,3.7777777,3.5555556,2.875,3.4444444
23696,3.125,3.7777777,3.5555556,2.875,3.4444444
28653,4.0,4.5555553,4.0,3.5,3.2222223
84715,3.125,3.7777777,3.5555556,2.875,3.4444444
95559,2.875,3.4444444,4.3333335,1.875,3.1111112
30152,2.125,3.7777777,3.7777777,2.5,4.0
68764,3.125,3.7777777,3.5555556,2.875,3.4444444
60367,3.5,3.2222223,3.2222223,3.5,4.1111112
36939,3.125,3.7777777,3.5555556,2.875,3.4444444
59592,3.0,3.7777777,2.8888888,3.25,3.3333333
22897,3.0,3.4444444,3.5555556,2.875,3.5555556
89652,2.375,4.3333335,3.3333333,2.75,3.3333333
28724,3.25,4.0,4.4444447,4.0,3.1111112
92895,3.125,3.7777777,3.5555556,2.875,3.4444444
69831,3.25,3.7777777,3.3333333,2.875,3.5555556
59178,3.125,3.7777777,3.5555556,2.875,3.4444444
50072,2.875,3.7777777,3.1111112,3.75,3.5555556
44927,2.625,3.7777777,3.8888888,2.875,3.2222223
71894,2.75,3.3333333,2.0,3.75,3.3333333
76790,3.125,3.7777777,3.5555556,2.875,3.4444444
78428,3.125,3.7777777,3.5555556,2.875,3.4444444
66676,2.0,4.3333335,3.0,2.875,3.2222223
95930,3.75,3.5555556,3.8888888,3.0,3.2222223
70962,3.375,3.8888888,2.5555556,2.5,3.1111112
12738,3.125,3.7777777,3.5555556,2.875,3.4444444
29647,3.125,3.7777777,3.5555556,2.875,3.4444444
27111,3.125,3.7777777,3.5555556,2.875,3.4444444
30453,3.0,3.1111112,3.0,3.0,3.1111112
58219,3.125,3.7777777,3.5555556,2.875,3.4444444
28377,3.125,3.7777777,3.5555556,2.875,3.4444444
80177,3.125,3.7777777,3.5555556,2.875,3.4444444
18677,3.125,3.7777777,3.8888888,3.375,2.8888888
66047,3.125,3.7777777,3.5555556,2.875,3.4444444
58682,2.375,3.7777777,4.0,3.25,3.0
81199,3.125,3.7777777,3.5555556,2.875,3.4444444
85679,3.125,3.7777777,3.5555556,2.875,3.4444444
79834,2.375,3.0,4.1111112,2.625,4.0
93471,3.375,4.5555553,4.2222223,2.75,3.7777777
19538,3.125,3.7777777,3.5555556,2.875,3.4444444
14595,3.125,3.7777777,3.5555556,2.875,3.4444444
38052,4.625,4.2222223,4.6666665,2.125,3.7777777
33133,3.125,3.7777777,3.5555556,2.875,3.4444444
40021,3.125,3.7777777,3.5555556,2.875,3.4444444
27141,3.125,3.7777777,3.5555556,2.875,3.4444444
93858,3.125,3.7777777,3.5555556,2.875,3.4444444
47810,4.0,3.8888888,3.4444444,2.125,3.3333333
58196,4.125,4.6666665,4.8888888,2.75,4.0
42773,3.125,3.7777777,3.5555556,2.875,3.4444444
72152,3.125,3.7777777,3.5555556,2.875,3.4444444
76663,3.125,3.7777777,3.5555556,2.875,3.4444444
48224,3.25,3.0,2.5555556,4.0,3.8888888
30137,3.625,3.2222223,3.7777777,2.625,2.3333333
68318,4.625,3.6666667,4.1111112,2.625,3.8888888
62246,2.75,4.3333335,3.7777777,1.875,2.8888888
69496,3.125,3.7777777,3.5555556,2.875,3.4444444
61028,3.25,4.5555553,3.7777777,3.0,2.7777777
55424,1.375,3.1111112,3.3333333,4.125,2.1111112
17581,3.125,3.7777777,3.5555556,2.875,3.4444444
23576,3.125,3.6666667,3.8888888,2.25,3.2222223
57842,3.125,3.7777777,3.5555556,2.875,3.4444444
17522,3.125,3.7777777,3.5555556,2.875,3.4444444
55685,3.125,3.7777777,3.5555556,2.875,3.4444444
74079,3.125,3.7777777,3.5555556,2.875,3.4444444
97833,3.125,3.7777777,3.5555556,2.875,3.4444444
11992,3.125,3.7777777,3.5555556,2.875,3.4444444
93485,4.375,4.5555553,4.3333335,1.875,4.1111112
34402,3.125,3.7777777,3.5555556,2.875,3.4444444
62617,4.625,4.5555553,4.5555553,1.875,3.1111112
42137,2.875,3.8888888,3.6666667,2.5,3.7777777
37305,4.5,3.8888888,2.7777777,3.5,4.1111112
48013,3.125,3.7777777,3.5555556,2.875,3.4444444
44447,3.125,3.7777777,3.5555556,2.875,3.4444444
14571,3.125,3.7777777,3.5555556,2.875,3.4444444
69057,2.0,3.1111112,2.6666667,3.75,3.0
49125,3.125,3.7777777,3.5555556,2.875,3.4444444
66629,3.125,3.7777777,3.5555556,2.875,3.4444444
83542,2.75,4.2222223,3.5555556,2.75,3.2222223
18222,2.75,3.0,3.3333333,2.125,3.3333333
39738,3.125,3.7777777,3.5555556,2.875,3.4444444
26858,2.875,3.0,4.3333335,5.0,3.6666667
70552,3.125,3.7777777,3.5555556,2.875,3.4444444
38826,3.75,4.0,3.6666667,2.5,2.8888888
93504,4.0,4.1111112,3.1111112,3.5,4.2222223
64232,4.125,4.3333335,3.6666667,3.25,3.2222223
37404,2.125,3.3333333,3.6666667,2.625,3.4444444
25961,3.125,3.7777777,3.5555556,2.875,3.4444444
87330,3.125,3.7777777,3.5555556,2.875,3.4444444
92028,3.125,3.7777777,3.5555556,2.875,3.4444444
82248,3.0,4.3333335,3.6666667,3.25,3.3333333
28824,3.125,3.7777777,3.5555556,2.875,3.4444444
11482,3.125,3.7777777,3.5555556,2.875,3.4444444
69936,2.0,2.7777777,2.3333333,3.625,2.7777777
91320,3.125,3.7777777,3.5555556,2.875,3.4444444
37001,4.0,4.5555553,3.8888888,2.0,3.4444444
70492,4.0,4.4444447,3.4444444,2.875,3.1111112
95543,2.5,4.6666665,3.1111112,2.25,3.8888888
21380,3.75,4.0,4.2222223,2.375,2.6666667
67106,3.125,3.7777777,3.5555556,2.875,3.4444444
25495,3.125,3.7777777,3.5555556,2.875,3.4444444
26581,3.125,3.7777777,3.5555556,2.875,3.4444444
66642,2.375,3.7777777,2.8888888,3.0,4.0
83612,2.75,3.3333333,3.5555556,3.875,3.1111112
63954,3.125,3.7777777,3.5555556,2.875,3.4444444
20665,3.125,3.7777777,3.5555556,2.875,3.4444444
19122,1.875,3.4444444,3.0,3.125,4.0
99978,3.125,3.7777777,3.5555556,2.875,3.4444444
92566,4.875,4.3333335,4.5555553,1.875,4.8888888
39414,3.125,3.7777777,3.5555556,2.875,3.4444444
35987,3.0,3.0,3.0,3.0,3.0
66655,3.125,3.7777777,3.5555556,2.875,3.4444444
10547,3.125,3.7777777,3.5555556,2.875,3.4444444
46373,4.0,3.6666667,3.2222223,3.0,3.4444444
79341,2.625,3.5555556,3.7777777,2.5,3.1111112
19591,3.625,3.2222223,3.3333333,3.125,3.0
83536,3.125,3.7777777,3.5555556,2.875,3.4444444
66682,3.125,3.7777777,3.5555556,2.875,3.4444444
88337,3.125,3.7777777,3.5555556,2.875,3.4444444
67608,3.0,4.3333335,4.1111112,2.25,3.5555556
19735,3.125,3.7777777,3.5555556,2.875,3.4444444
42513,3.125,3.7777777,3.5555556,2.875,3.4444444
64595,3.125,3.7777777,3.5555556,2.875,3.4444444
85134,3.125,3.7777777,3.5555556,2.875,3.4444444
51952,3.125,3.7777777,3.5555556,2.875,3.4444444
28837,3.125,3.7777777,3.5555556,2.875,3.4444444
46266,3.125,3.7777777,3.5555556,2.875,3.4444444
61289,3.125,3.7777777,3.5555556,2.875,3.4444444
18743,3.125,3.7777777,3.5555556,2.875,3.4444444
13647,3.125,3.7777777,3.5555556,2.875,3.4444444
59207,3.375,4.1111112,3.7777777,1.625,4.1111112
48946,3.125,3.7777777,3.5555556,2.875,3.4444444
86083,2.875,3.1111112,3.3333333,3.625,3.7777777
96613,3.125,3.7777777,3.5555556,2.875,3.4444444
49014,3.0,2.8888888,2.8888888,2.625,3.8888888
50766,2.5,3.4444444,3.5555556,2.75,2.5555556
71089,1.5,4.0,4.1111112,3.0,3.5555556
80980,3.5,4.2222223,4.4444447,2.0,3.4444444
29115,3.125,3.7777777,3.5555556,2.875,3.4444444
98462,3.375,4.4444447,4.3333335,2.0,2.6666667
94455,3.125,3.7777777,3.5555556,2.875,3.4444444
11148,3.125,3.7777777,3.5555556,2.875,3.4444444
88384,3.125,3.7777777,3.5555556,2.875,3.4444444
60904,3.125,3.7777777,3.5555556,2.875,3.4444444
64302,2.625,2.0,3.7777777,3.625,4.4444447
51882,3.125,3.7777777,3.5555556,2.875,3.4444444
54200,3.125,3.7777777,3.5555556,2.875,3.4444444
22688,2.625,4.1111112,4.4444447,2.375,4.3333335
38815,2.625,3.3333333,3.4444444,2.625,2.7777777
34525,3.5,4.0,4.0,3.625,4.1111112
68404,4.375,4.2222223,3.5555556,2.875,3.4444444
71836,3.125,3.7777777,3.5555556,2.875,3.4444444
12748,3.125,3.7777777,3.5555556,2.875,3.4444444
33445,3.125,3.7777777,3.5555556,2.875,3.4444444
83078,3.125,3.7777777,3.5555556,2.875,3.4444444
72160,3.125,3.7777777,3.5555556,2.875,3.4444444
55569,3.75,4.1111112,3.1111112,2.625,3.5555556
72885,2.0,3.6666667,2.4444444,4.25,3.6666667
47006,3.125,3.7777777,3.5555556,2.875,3.4444444
36574,4.0,3.2222223,3.7777777,2.5,2.1111112
71193,2.75,3.2222223,3.1111112,2.75,3.3333333
44070,3.625,4.4444447,3.375,2.25,4.3333335
49010,3.875,3.8888888,3.1111112,2.875,3.7777777
98760,3.125,3.7777777,3.5555556,2.875,3.4444444
95374,4.25,4.3333335,3.6666667,2.25,3.7777777
71985,3.375,4.2222223,3.5555556,2.75,2.3333333
43125,2.5,3.7777777,3.0,4.5,3.1111112
98117,1.75,2.4444444,3.2222223,4.0,3.2222223
22989,4.0,4.1111112,3.5555556,1.875,3.1111112
24883,2.875,3.5555556,3.8888888,2.75,3.1111112
65068,3.125,3.7777777,3.5555556,2.875,3.4444444
20650,4.5,4.3333335,3.1111112,3.0,3.7777777
19460,3.125,3.7777777,3.5555556,2.875,3.4444444
66815,4.625,3.3333333,4.3333335,3.25,3.3333333
89161,3.125,3.7777777,3.5555556,2.875,3.4444444
54956,3.125,3.8888888,3.1111112,3.75,3.6666667
14847,2.375,2.8888888,3.3333333,4.25,4.5555553
85453,4.5,4.2222223,4.4444447,2.375,4.7777777
19827,3.125,3.7777777,3.5555556,2.875,3.4444444
31121,3.125,3.7777777,3.5555556,2.875,3.4444444
38683,3.125,3.7777777,3.5555556,2.875,3.4444444
82918,3.125,3.7777777,3.5555556,2.875,3.4444444
43382,3.125,3.7777777,3.5555556,2.875,3.4444444
44344,2.375,3.1111112,4.8888888,3.625,3.7777777
94215,2.375,3.8888888,4.0,2.75,3.1111112
80675,3.125,3.7777777,3.5555556,2.875,3.4444444
57144,2.25,3.8888888,3.1111112,2.875,3.3333333
94662,3.75,4.5555553,4.4444447,1.875,3.7777777
98700,4.0,4.0,4.8888888,3.25,3.0
44675,3.125,3.7777777,3.5555556,2.875,3.4444444
33341,3.125,3.7777777,3.5555556,2.875,3.4444444
37396,3.125,3.7777777,3.5555556,2.875,3.4444444
65072,3.625,3.2222223,3.4444444,2.5,3.4444444
37148,3.125,3.7777777,3.5555556,2.875,3.4444444
11910,3.125,3.7777777,3.5555556,2.875,3.4444444
75438,3.125,3.7777777,3.5555556,2.875,3.4444444
99733,3.375,4.5555553,4.3333335,2.125,3.8888888
27407,3.5,3.6666667,3.5555556,2.75,3.1111112
14250,3.125,3.7777777,3.5555556,2.875,3.4444444
43794,3.5,3.4444444,3.5555556,3.25,2.8888888
73918,3.125,3.7777777,3.5555556,2.875,3.4444444
60216,3.125,3.7777777,3.5555556,2.875,3.4444444
28681,3.125,3.7777777,3.5555556,2.875,3.4444444
51437,3.125,3.5555556,3.5555556,2.375,2.8888888
21932,3.25,3.7777777,4.2222223,1.375,3.1111112
29733,3.875,4.4444447,3.6666667,2.375,3.7777777
98206,3.25,3.5555556,4.6666665,2.125,3.6666667
36385,3.0,3.2222223,3.1111112,3.375,3.2222223
26651,3.125,3.7777777,3.5555556,2.875,3.4444444
54030,4.0,4.5555553,4.0,1.875,4.6666665
67993,3.5,4.25,4.0,3.75,4.0
96543,3.125,3.7777777,3.5555556,2.875,3.4444444
49800,3.25,3.7777777,3.0,3.75,3.2222223
29296,2.5,4.1111112,2.8888888,3.75,2.7777777
11002,3.375,4.5555553,4.0,1.75,2.3333333
72850,4.0,3.6666667,4.0,3.5,3.0
15134,4.0,3.6666667,3.8888888,1.75,2.8888888
69124,3.125,3.7777777,3.5555556,2.875,3.4444444
42531,3.125,3.7777777,3.5555556,2.875,3.4444444
34062,3.375,3.8888888,4.8888888,3.25,4.1111112
18111,2.75,3.7777777,4.0,4.0,3.1111112
42646,3.75,3.3333333,4.3333335,2.875,3.1111112
63922,3.125,3.7777777,3.5555556,2.875,3.4444444
59097,3.125,3.7777777,3.5555556,2.875,3.4444444
72912,4.5,3.6666667,4.1111112,2.5,3.4444444
91484,3.125,3.7777777,3.5555556,2.875,3.4444444
24833,3.125,3.7777777,3.5555556,2.875,3.4444444
21971,3.125,3.6666667,3.1111112,3.75,3.1111112
58654,3.125,3.7777777,3.5555556,2.875,3.4444444
13928,3.125,3.7777777,3.5555556,2.875,3.4444444
84502,3.625,3.8888888,3.4444444,2.375,3.6666667
64090,3.125,3.7777777,3.5555556,2.875,3.4444444
52123,4.5,4.2222223,3.5555556,3.0,3.7777777
78783,3.125,3.7777777,3.5555556,2.875,3.4444444
25197,1.5,4.2222223,4.2222223,3.375,2.6666667
35872,4.375,4.0,4.1111112,1.875,4.0
93462,3.125,3.7777777,3.5555556,2.875,3.4444444
23270,2.25,3.2222223,4.2222223,2.875,3.0
69807,3.125,4.0,2.8888888,2.0,3.4444444
92716,3.875,4.3333335,4.8888888,2.875,3.5555556
66061,3.125,3.7777777,3.5555556,2.875,3.4444444
56058,3.125,3.7777777,3.5555556,2.875,3.4444444
57854,3.125,3.7777777,3.5555556,2.875,3.4444444
68679,2.75,3.1111112,2.8888888,3.0,3.5555556
90750,3.125,3.7777777,3.5555556,2.875,3.4444444
70125,3.125,3.7777777,3.5555556,2.875,3.4444444
67192,3.25,3.7777777,3.8888888,2.125,4.4444447
12029,3.125,3.6666667,3.5555556,2.75,3.5555556
70745,3.0,3.6666667,3.6666667,2.625,3.8888888
43255,3.125,3.7777777,3.5555556,2.875,3.4444444
93856,2.125,2.5555556,2.8888888,4.5,3.7777777
10237,2.625,3.2222223,2.8888888,3.375,3.4444444
97448,4.875,3.8888888,3.4444444,1.5,4.1111112
43603,3.125,3.7777777,3.5555556,2.875,3.4444444
86974,3.125,3.7777777,3.5555556,2.875,3.4444444
89165,3.125,3.7777777,3.5555556,2.875,3.4444444
97280,3.125,3.2222223,3.2222223,3.4285715,3.5555556
54098,3.375,3.4444444,2.8888888,4.0,3.6666667
66156,3.0,3.7777777,2.2222223,4.125,2.8888888
67177,2.375,4.0,3.4444444,3.375,4.1111112
22540,3.125,3.7777777,3.5555556,2.875,3.4444444
70668,3.125,3.7777777,3.5555556,2.875,3.4444444
15586,3.125,3.7777777,3.5555556,2.875,3.4444444
27232,3.125,3.7777777,3.5555556,2.875,3.4444444
18611,2.625,2.7777777,4.0,3.875,2.5555556
87328,4.0,4.2222223,4.2222223,1.25,4.8888888
88963,3.125,3.7777777,3.5555556,2.875,3.4444444
61756,3.125,3.7777777,3.5555556,2.875,3.4444444
57045,3.125,3.7777777,3.5555556,2.875,3.4444444
49497,2.625,3.6666667,3.5555556,2.375,4.3333335
15031,3.125,3.7777777,3.5555556,2.875,3.4444444
79607,3.125,3.7777777,3.5555556,2.875,3.4444444
41952,3.125,3.7777777,3.5555556,2.875,3.4444444
17183,2.5,3.7777777,3.5555556,2.75,3.0
22408,3.25,4.4444447,4.3333335,2.625,3.6666667
54435,2.5,4.0,4.1111112,2.625,3.5555556
38554,3.125,3.7777777,3.5555556,2.875,3.4444444
38293,4.375,4.2222223,3.7777777,2.875,3.0
33785,3.0,2.8888888,2.7777777,4.375,3.6666667
44310,2.125,4.0,4.0,1.25,2.8888888
33009,3.125,4.3333335,4.1111112,2.5,4.2222223
31294,3.125,3.7777777,3.5555556,2.875,3.4444444
65143,3.125,3.7777777,3.5555556,2.875,3.4444444
91726,3.125,3.7777777,3.5555556,2.875,3.4444444
59355,3.125,3.7777777,3.5555556,2.875,3.4444444
96184,3.125,3.7777777,3.5555556,2.875,3.4444444
92339,3.0,3.7777777,3.2222223,3.125,3.7777777
70005,3.125,3.7777777,3.5555556,2.875,3.4444444
64157,3.625,4.8888888,4.3333335,2.125,3.2222223
68050,3.125,3.7777777,3.5555556,2.875,3.4444444
46151,3.125,3.7777777,3.5555556,2.875,3.4444444
79395,3.125,3.7777777,3.5555556,2.875,3.4444444
59863,3.125,3.7777777,3.5555556,2.875,3.4444444
63419,3.75,4.5555553,3.5555556,2.625,2.5555556
22913,3.5,3.3333333,4.4444447,2.0,3.2222223
91313,3.125,3.7777777,3.5555556,2.875,3.4444444
14511,3.125,3.7777777,3.5555556,2.875,3.4444444
73962,3.5,4.4444447,3.3333333,4.0,4.2222223
48969,2.125,3.6666667,3.6666667,4.0,3.0
22093,3.125,3.7777777,3.5555556,2.875,3.4444444
32919,3.125,3.7777777,3.5555556,2.875,3.4444444
10153,3.75,4.4444447,3.3333333,2.25,3.2222223
79731,3.125,3.7777777,3.5555556,2.875,3.4444444
63611,3.125,3.7777777,3.5555556,2.875,3.4444444
64296,3.5,3.6666667,3.8888888,2.5,3.7777777
23487,3.125,3.7777777,3.5555556,2.875,3.4444444
17569,4.625,3.0,3.6666667,2.375,4.2222223
77036,2.25,3.4444444,3.6666667,3.0,2.3333333
53518,3.5,2.6666667,2.8888888,2.625,3.1111112
92340,3.125,3.7777777,3.5555556,2.875,3.4444444
37485,3.125,3.7777777,3.5555556,2.875,3.4444444
33953,3.125,3.7777777,3.5555556,2.875,3.4444444
53333,3.125,3.7777777,3.5555556,2.875,3.4444444
