egoid,SelfEsteem_1_4,SelfEsteem_2_4,SelfEsteem_3_4,SelfEsteem_4_4,SelfEsteem_5_4,SelfEsteem_6_4,SelfEsteem_7_4,SelfEsteem_8_4,SelfEsteem_9_4,SelfEsteem_10_4,SelfEsteem_4,SelfReg_1_4,SelfReg_3_4,SelfReg_4_4,SelfReg_5_4,SelfReg_6_4,SelfReg_7_4,SelfReg_8_4,SelfReg_9_4,SelfReg_10_4,SelfReg_11_4,SelfReg_12_4,SelfReg_13_4,selfreg_scale_4,Trust_1_4,Trust_2_4,Trust_3_4,Trust_4_4,Trust_5_4,Trust_6_4,Trust_4
23696,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,41.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.8055555666666667,Agree,Agree,Disagree,Agree,Agree,Agree,3.5
28653,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,49.0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.1666666,Strongly Agree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,4.1666665
84715,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,38.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.8611111,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333666666665
95559,Strongly Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,45.0,Agree,Neutral,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Neutral,2.75,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
30152,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,36.0,Neutral,Agree,Agree,Neutral,Agree,Agree,Disagree,Neutral,Agree,Agree,Neutral,Disagree,2.8333333,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.0
68764,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,38.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.8611111,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333666666665
60367,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,43.66666666666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.305555533333333,Agree,Agree,Disagree,Agree,Agree,Agree,3.888888966666667
36939,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,40.0,Agree,Agree,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,Agree,Agree,Neutral,Neutral,3.3333333,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,3.0
59592,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,35.0,Neutral,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Neutral,Agree,Disagree,Disagree,Disagree,2.75,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.5
22897,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,40.0,Disagree,Disagree,Agree,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,2.1666667,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667
89652,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,44.0,Neutral,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,2.5833333,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,4.6666665
28724,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,39.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1.9166666,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
92895,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,38.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.6388888666666668,Agree,Agree,Disagree,Agree,Agree,Agree,3.0
69831,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Agree,36.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Neutral,Disagree,Neutral,3.0,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333
59178,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,42.66666666666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1388888666666666,Agree,Agree,Disagree,Agree,Agree,Agree,3.555555533333333
50072,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,31.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,2.4166667,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,3.5
44927,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,32.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Agree,2.0833333,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,3.8333333
71894,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,19.0,Agree,Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,Agree,Agree,Strongly Agree,Agree,Neutral,3.3333333,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,2.5
76790,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,47.0,Disagree,Disagree,Neutral,Strongly Disagree,Agree,Neutral,Disagree,Neutral,Agree,Disagree,Disagree,Strongly Agree,2.0833333,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
66676,Agree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,35.0,Neutral,Disagree,Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1.9166666,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.5
95930,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,36.0,Disagree,Disagree,Agree,Disagree,Agree,Neutral,Disagree,Neutral,Agree,Disagree,Disagree,Neutral,2.25,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
70962,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,39.0,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Neutral,Disagree,Disagree,3.0833333,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.6666667
12738,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,43.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.8055555666666667,Agree,Agree,Disagree,Agree,Agree,Agree,2.500000033333333
27111,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,34.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1388888666666666,Agree,Agree,Disagree,Agree,Agree,Agree,3.2777777666666665
30453,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,27.0,Neutral,Disagree,Disagree,Neutral,Strongly Agree,Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Agree,2.75,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,2.6666667
80177,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,38.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.472222233333333,Agree,Agree,Disagree,Agree,Agree,Agree,3.444444466666667
18677,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,47.0,Disagree,Disagree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Disagree,Disagree,Neutral,2.3333333,Neither Agree nor Disagree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,2.6666667
66047,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,21.0,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,Neutral,Agree,Agree,Strongly Disagree,3.9166667,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,2.8333333
58682,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,37.0,Agree,Neutral,Neutral,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.4166667,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,3.6666667
79834,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,37.0,Disagree,Disagree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Disagree,Disagree,Agree,2.25,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,2.5
93471,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,37.66666666666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.305555566666667,Agree,Agree,Disagree,Agree,Agree,Agree,3.333333333333333
19538,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,35.666666666666664,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0277777666666665,Agree,Agree,Disagree,Agree,Agree,Agree,3.222222233333333
38052,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,48.0,Strongly Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,4.1666665
33133,Agree,Agree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,Neutral,Neutral,Neutral,Strongly Disagree,Agree,Agree,Strongly Disagree,Neutral,Agree,Agree,Strongly Disagree,Neutral,2.3333333,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.8333333
40021,Agree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.3333333
27141,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,43.66666666666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.5555555333333333,Agree,Agree,Disagree,Agree,Agree,Agree,3.6666666666666665
93858,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,39.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.0,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333666666665
47810,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Disagree,Agree,39.0,Agree,Neutral,Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Neutral,2.75,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.5
58196,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,46.0,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,1.5,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
42773,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,39.66666666666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.7777777666666663,Agree,Agree,Disagree,Agree,Agree,Agree,2.8888888666666666
76663,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,25.0,Neutral,Disagree,Neutral,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Strongly Agree,Disagree,Neutral,2.75,Neither Agree nor Disagree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333
48224,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,42.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.194444433333333,Agree,Agree,Disagree,Agree,Agree,Agree,3.888888966666667
30137,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,34.0,Neutral,Disagree,Agree,Disagree,Neutral,Neutral,Disagree,Disagree,Agree,Neutral,Neutral,Agree,2.4166667,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,2.5
68318,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,42.0,Neutral,Neutral,Neutral,Strongly Disagree,Neutral,Agree,Neutral,Neutral,Strongly Agree,Disagree,Strongly Disagree,Agree,2.25,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.0
62246,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,45.0,Neutral,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,2.4166667,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.1666667
61028,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,34.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Neutral,2.0833333,Agree,Strongly Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,3.3333333
55424,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,32.0,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Neutral,Disagree,2.8333333,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,3.3333333
17581,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,38.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.2222222,Agree,Agree,Disagree,Agree,Agree,Agree,2.944444433333333
23576,Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,45.0,Disagree,Neutral,Neutral,Disagree,Agree,Neutral,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.25,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667
17522,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,49.0,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.4166666,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,3.0
97833,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,42.333333333333336,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.8611111,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333666666665
93485,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,44.0,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Agree,1.9166666,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
62617,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,47.0,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,1.4166666,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,4.0
42137,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,2.8333333,Agree,Agree,Disagree,Agree,Disagree,Agree,3.6666667
37305,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,31.0,Agree,Strongly Disagree,Neutral,Disagree,Agree,Neutral,Neutral,Disagree,Agree,Disagree,Disagree,Agree,2.3333333,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,3.1666667
48013,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,28.0,Disagree,Disagree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Agree,Disagree,3.0,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Disagree,2.1666667
44447,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,40.66666666666666,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.3611111,Agree,Agree,Disagree,Agree,Agree,Agree,3.611111033333333
14571,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,46.0,Disagree,Strongly Disagree,Neutral,Disagree,Agree,Neutral,Strongly Disagree,Neutral,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,1.8333334,Disagree,Agree,Agree,Disagree,Agree,Disagree,2.0
69057,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,35.0,Disagree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Disagree,3.1666667,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,2.5
66629,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,36.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.666666633333333,Agree,Agree,Disagree,Agree,Agree,Agree,3.333333333333333
83542,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,43.0,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Disagree,Disagree,Neutral,2.5833333,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,3.0
18222,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,44.0,Disagree,Disagree,Agree,Disagree,Neutral,Neutral,Disagree,Agree,Agree,Neutral,Neutral,Neutral,2.5833333,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.6666667
39738,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,31.0,Neutral,Disagree,Agree,Strongly Disagree,Agree,Neutral,Neutral,Disagree,Agree,Disagree,Neutral,Neutral,2.3333333,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,2.5
26858,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Disagree,30.0,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly Disagree,Neutral,2.0,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,Agree,Agree,2.3333333
93504,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Agree,36.0,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,2.4166667,Agree,Disagree,Disagree,Agree,Agree,Agree,3.6666667
64232,Agree,Disagree,Strongly Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,37.0,Disagree,Disagree,Agree,Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.25,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
37404,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,Disagree,Disagree,Agree,Disagree,Agree,Neutral,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,2.25,Disagree,Disagree,Disagree,Agree,Agree,Disagree,3.0
25961,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,34.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Agree,Neutral,Agree,2.1666667,Agree,Agree,Disagree,Agree,Agree,Agree,3.3333333
87330,Neither Agree nor Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,28.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,1.6111110999999998,Agree,Agree,Disagree,Agree,Agree,Agree,3.500000033333333
92028,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,40.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.472222233333333,Agree,Agree,Disagree,Agree,Agree,Agree,3.111111133333333
82248,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,37.0,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,2.75,Agree,Disagree,Disagree,Disagree,Agree,Agree,3.3333333
28824,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,32.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.7222222,Agree,Agree,Disagree,Agree,Agree,Agree,3.444444466666667
11482,Disagree,Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,30.0,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neutral,Agree,Agree,Disagree,Agree,2.9166667,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,2.5
69936,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,36.0,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.166666633333333,Agree,Agree,Disagree,Agree,Agree,Agree,3.6666666333333335
37001,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,30.33333333333333,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.6388888666666666,Agree,Agree,Disagree,Agree,Agree,Agree,3.1666666666666665
70492,Agree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,34.0,Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Strongly Agree,Neutral,Disagree,3.25,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Agree,3.1666667
95543,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,49.0,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Disagree,Agree,Strongly Agree,Neutral,Neutral,Agree,2.75,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,3.5
21380,Agree,Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,39.0,Disagree,Disagree,Agree,Neutral,Agree,Agree,Disagree,Disagree,Strongly Agree,Neutral,Disagree,Agree,2.0833333,Agree,Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Agree,4.1666665
