egoid,SelfEsteem_1_3,SelfEsteem_2_3,SelfEsteem_3_3,SelfEsteem_4_3,SelfEsteem_5_3,SelfEsteem_6_3,SelfEsteem_7_3,SelfEsteem_8_3,SelfEsteem_9_3,SelfEsteem_10_3,SelfEsteem_3,SelfReg_Exercise_1_3,SelfReg_Exercise_2_3,SelfReg_Exercise_3_3,SelfReg_Exercise_4_3,SelfReg_Exercise_5_3,SelfReg_Exercise_6_3,SelfReg_Exercise_7_3,SelfReg_Exercise_8_3,SelfReg_Exercise_9_3,SelfReg_Exercise_10_3,SelfReg_Exercise_11_3,SelfReg_Exercise_12_3,SelfReg_Exercise_13_3,SelfReg_Exercise_14_3,SelfReg_Exercise_15_3,SelfReg_Exercise_16_3,SRQE_Ext_3,SRQE_Introj_3,SRQE_Ident_3,SRQE_Intrin_3,SRQE_RAI_3,lonely_1_3,lonely_2_3,lonely_3_3,lonely_4_3,lonely_5_3,lonely_6_3,lonely_7_3,lonely_8_3,lonely_9_3,lonely_10_3,lonely_11_3,lonely_12_3,lonely_13_3,lonely_14_3,lonely_15_3,selsa_rom_3,selsa_fam_3,selsa_soc_3,SelfReg_1_3,SelfReg_3_3,SelfReg_4_3,SelfReg_5_3,SelfReg_6_3,SelfReg_7_3,SelfReg_8_3,SelfReg_9_3,SelfReg_10_3,SelfReg_11_3,SelfReg_12_3,SelfReg_13_3,selfreg_scale_3
25548,Agree,Neutral,Strongly agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Disagree,Agree,38.0,6,3,Somewhat true,5,5,2,Not at all true,6,5,3,Not at all true,5,Somewhat true,3,5,6,2.0,3.5,5.25,4.5,6.75,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,1.0183146,-0.48260313,-0.51036716,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,2.3333333
25966,Agree,Neutral,Agree,Agree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Agree,38.0,5,Not at all true,6,Not at all true,5,Not at all true,Not at all true,3,6,Somewhat true,Not at all true,5,5,Somewhat true,5,5,1.75,2.0,5.25,4.5,8.75,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,0.37244087,-0.75933474,-0.0872114,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,1.9166666
95444,,,,,,,,,,,39.66666666666666,,,,,,,,,,,,,,,,,4.333333333333333,4.833333333333333,6.833333333333333,6.5,6.333333333333333,,,,,,,,,,,,,,,,-0.1705072266666666,-0.59545503,-0.2555957033333333,,,,,,,,,,,,,2.194444466666667
96689,Agree,Neutral,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,36.0,5,2,Not at all true,Somewhat true,Somewhat true,2,Not at all true,Somewhat true,5,2,2,5,6,5,5,5,2.5,3.5,4.75,3.0,2.25,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,0.85008007,-0.044089079,0.32263726,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,2.75
22587,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,1.5,3.25,5.583333333333333,5.75,10.833333333333334,,,,,,,,,,,,,,,,0.2051912934999999,0.3841065060333333,0.0439412566666666,,,,,,,,,,,,,1.6944444333333333
43581,,,,,,,,,,,36.333333333333336,,,,,,,,,,,,,,,,,1.75,2.9166666666666665,5.5,4.583333333333333,8.25,,,,,,,,,,,,,,,,-0.3775838366666667,1.05492212,-0.4570972166666666,,,,,,,,,,,,,2.1111111
75578,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,50.0,Somewhat true,Not at all true,Very true,Somewhat true,5,Not at all true,Not at all true,6,Very true,Very true,Not at all true,6,5,Not at all true,Very true,Very true,1.0,2.75,6.25,6.75,15.0,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6999776,-0.60923529,-0.69704527,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Agree,1.25
43507,,,,,,,,,,,39.66666666666666,,,,,,,,,,,,,,,,,1.8333333333333333,2.9166666666666665,6.666666666666667,6.0,12.083333333333334,,,,,,,,,,,,,,,,-0.4454216633333333,0.3644325833333333,-0.8048993906666667,,,,,,,,,,,,,2.083333333333333
91551,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,2.75,2.583333333333333,5.583333333333333,5.416666666666667,8.333333333333334,,,,,,,,,,,,,,,,-0.3126060033333333,0.2038988433333333,0.7036177299999999,,,,,,,,,,,,,2.2222222
30676,,,,,,,,,,,36.66666666666666,,,,,,,,,,,,,,,,,1.75,3.333333333333333,5.25,4.916666666666667,8.25,,,,,,,,,,,,,,,,0.1825025033333333,-0.20998077,0.10122309,,,,,,,,,,,,,2.333333333333333
19030,,,,,,,,,,,31.666666666666668,,,,,,,,,,,,,,,,,2.583333333333333,4.0,4.666666666666667,3.4166666666666665,2.333333333333333,,,,,,,,,,,,,,,,-0.0555354533333333,1.7670478,-0.18033789,,,,,,,,,,,,,2.555555566666667
33657,Agree,Neutral,Agree,Agree,Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Disagree,Agree,37.0,Somewhat true,3,5,3,5,2,2,5,6,Somewhat true,Not at all true,6,6,3,6,6,2.25,3.5,5.75,5.0,7.75,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Agree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,0.71704715,0.9130283,-0.94228792,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,3.3333333
76521,,,,,,,,,,,34.666666666666664,,,,,,,,,,,,,,,,,2.0,4.25,6.0,5.666666666666667,9.083333333333334,,,,,,,,,,,,,,,,-0.1689829699999999,-0.2774388699999999,-0.0755764699999999,,,,,,,,,,,,,2.0277777333333336
52848,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,1.6666666666666667,3.5,6.25,5.916666666666667,11.25,,,,,,,,,,,,,,,,-0.2590119033333333,0.41160612,-0.38620779,,,,,,,,,,,,,1.7777777666666663
40231,,,,,,,,,,,35.333333333333336,,,,,,,,,,,,,,,,,1.25,3.25,6.083333333333333,5.166666666666667,10.666666666666666,,,,,,,,,,,,,,,,0.1526903666666666,0.3334518456666666,0.6926075366666667,,,,,,,,,,,,,2.3888888666666666
65656,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Strongly agree,35.0,6,5,5,5,6,6,Somewhat true,5,Very true,6,2,5,6,3,5,6,3.5,5.5,6.0,5.25,4.0,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,-1.756695,0.32992908,-0.0086244596,Disagree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Strongly Disagree,Agree,1.8333334
30610,,,,,,,,,,,34.333333333333336,,,,,,,,,,,,,,,,,2.583333333333333,3.9166666666666665,4.833333333333333,4.166666666666667,4.083333333333333,,,,,,,,,,,,,,,,-0.24593145,1.0661091566666665,-0.50732655,,,,,,,,,,,,,1.7777777666666663
36117,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,49.0,Somewhat true,Somewhat true,2,3,6,Somewhat true,2,3,Somewhat true,Not at all true,3,Somewhat true,5,2,Somewhat true,5,2.75,4.0,4.75,2.5,0.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,-1.792058,-1.1081532,1.6169181,Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree,2.75
82587,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Neutral,Agree,35.0,Somewhat true,Not at all true,5,3,6,Not at all true,Not at all true,Very true,Very true,Somewhat true,Not at all true,6,5,Not at all true,6,6,1.0,2.5,6.25,5.5,12.75,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,-0.27011135,0.097349688,0.69667655,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Disagree,Strongly Agree,1.9166666
14690,Agree,Disagree,Agree,Strongly agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,41.0,Very true,3,3,6,5,3,Not at all true,2,3,2,2,5,6,Somewhat true,5,5,2.5,4.5,4.5,3.0,1.0,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6975126,-0.40299523,-0.76805556,Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,3.25
40569,,,,,,,,,,,35.666666666666664,,,,,,,,,,,,,,,,,3.9166666666666665,5.833333333333333,5.833333333333333,5.083333333333333,2.333333333333333,,,,,,,,,,,,,,,,-0.7904606333333334,1.4762751866666666,-0.2477101136666666,,,,,,,,,,,,,2.4166666666666665
97021,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,1.9166666666666667,1.8333333333333333,4.416666666666667,4.333333333333333,7.416666666666667,,,,,,,,,,,,,,,,0.6765253366666667,-0.1568411766666666,0.2051668299999999,,,,,,,,,,,,,2.25
26320,,,,,,,,,,,24.666666666666668,,,,,,,,,,,,,,,,,2.4166666666666665,5.083333333333333,5.416666666666667,4.75,5.0,,,,,,,,,,,,,,,,-0.1784558576666667,1.6610280860333333,-0.2098734633333333,,,,,,,,,,,,,2.2777778000000004
77532,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly agree,47.0,Somewhat true,Not at all true,6,Not at all true,2,Not at all true,Not at all true,5,5,5,Not at all true,6,Not at all true,Not at all true,6,5,1.0,1.0,4.5,5.5,12.5,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.3618171,-0.59465253,-0.74923939,Neither Agree nor Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,1.4166666
92515,Agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,46.0,6,Not at all true,6,Somewhat true,5,Not at all true,Not at all true,Somewhat true,Very true,3,Not at all true,6,5,Not at all true,Very true,6,1.0,2.75,6.0,5.0,11.25,Strongly Agree,Strongly Agree,Disagree,Somewhat Agree,Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,-1.4909276,0.98953062,-0.5089221,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Agree,2.0
97844,Strongly agree,Disagree,Strongly agree,Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly agree,45.0,5,Not at all true,Very true,2,6,Not at all true,Not at all true,2,Very true,6,Not at all true,6,5,2,6,Very true,1.25,2.25,6.5,5.25,12.25,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.6999776,-0.60923529,-0.69704527,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Agree,1.9166666
81647,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,3.4166666666666665,4.75,6.416666666666667,5.916666666666667,6.666666666666667,,,,,,,,,,,,,,,,-0.6762897533333333,-0.2312734166666667,0.32619314,,,,,,,,,,,,,2.4166666666666665
33127,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,1.8333333333333333,3.1666666666666665,5.5,5.333333333333333,9.333333333333334,,,,,,,,,,,,,,,,0.98818053,-0.2496602933333333,0.5044673566666666,,,,,,,,,,,,,2.0277777333333336
45958,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,1.3333333333333333,3.083333333333333,6.333333333333333,5.666666666666667,11.916666666666666,,,,,,,,,,,,,,,,-0.1611924566666667,-0.2281264666666666,-0.6692226833333333,,,,,,,,,,,,,1.6944444666666667
49790,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly agree,49.0,Somewhat true,Not at all true,Very true,2,Somewhat true,Not at all true,Not at all true,5,Very true,Very true,Not at all true,Somewhat true,Somewhat true,Not at all true,Very true,Very true,1.0,2.0,5.5,6.5,14.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.79533321,-0.65876621,-0.49670807,Neither Agree nor Disagree,Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,2.4166667
74251,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,2.083333333333333,3.083333333333333,4.75,4.333333333333333,6.166666666666667,,,,,,,,,,,,,,,,0.5845238333333332,-0.55455363,-0.7405715,,,,,,,,,,,,,2.2777777666666665
28326,,,,,,,,,,,29.33333333333333,,,,,,,,,,,,,,,,,2.333333333333333,3.4166666666666665,5.083333333333333,4.083333333333333,5.166666666666667,,,,,,,,,,,,,,,,0.3356817,0.9561860033333331,0.53326861,,,,,,,,,,,,,2.6111111
20507,,,,,,,,,,,29.666666666666668,,,,,,,,,,,,,,,,,2.083333333333333,3.6666666666666665,5.333333333333333,4.583333333333333,6.666666666666667,,,,,,,,,,,,,,,,-0.2780264576666666,1.2695159093666666,-0.2638604,,,,,,,,,,,,,2.25
71592,Neutral,Neutral,Neutral,Neutral,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neutral,Neutral,30.0,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,Somewhat true,4.0,4.0,4.0,4.0,0.0,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,-0.4451786,1.9478321,2.393703,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,3.0
15181,Strongly agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Disagree,Strongly agree,47.0,Not at all true,Not at all true,5,2,6,Somewhat true,2,5,6,5,2,Very true,6,Not at all true,Somewhat true,5,1.5,3.25,6.0,4.75,9.25,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,0.54162854,-0.75619948,-0.34508073,Disagree,Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,Agree,1.75
70209,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,2.083333333333333,2.833333333333333,5.166666666666667,5.416666666666667,9.0,,,,,,,,,,,,,,,,-0.4591238099999999,0.6246817866666667,0.1797998433333333,,,,,,,,,,,,,1.9444444666666667
78657,,,,,,,,,,,41.66666666666666,,,,,,,,,,,,,,,,,4.083333333333333,4.25,5.416666666666667,5.5,4.0,,,,,,,,,,,,,,,,0.3168290733333334,0.6145582366666668,0.1674444966666667,,,,,,,,,,,,,2.1944444666666665
21887,,,,,,,,,,,24.666666666666668,,,,,,,,,,,,,,,,,3.0,4.833333333333333,5.0,4.0,2.1666666666666665,,,,,,,,,,,,,,,,-0.4166899799999999,2.025203283333333,0.16774544,,,,,,,,,,,,,2.4166666666666665
48154,Strongly agree,Strongly Disagree,Strongly agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly agree,48.0,Somewhat true,Not at all true,3,Somewhat true,5,Not at all true,Not at all true,Very true,6,3,Not at all true,6,Somewhat true,Not at all true,Somewhat true,Very true,1.0,2.5,6.0,4.25,10.0,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.8331328,-0.61521167,-0.82736862,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,1.75
92953,,,,,,,,,,,31.666666666666668,,,,,,,,,,,,,,,,,2.583333333333333,3.4166666666666665,4.75,4.416666666666667,5.0,,,,,,,,,,,,,,,,0.1324018833333333,1.0238028633333334,0.7918128733333334,,,,,,,,,,,,,2.944444433333333
90192,,,,,,,,,,,34.666666666666664,,,,,,,,,,,,,,,,,2.583333333333333,3.583333333333333,3.333333333333333,2.333333333333333,-0.75,,,,,,,,,,,,,,,,0.5006797033333333,0.2426926066666666,0.47956799,,,,,,,,,,,,,2.6388889
51495,,,,,,,,,,,25.666666666666668,,,,,,,,,,,,,,,,,3.083333333333333,4.666666666666667,4.666666666666667,4.083333333333333,2.0,,,,,,,,,,,,,,,,0.009751409,2.135289069366667,0.7166773366666668,,,,,,,,,,,,,2.694444466666667
34344,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,2.1666666666666665,3.4166666666666665,5.25,4.583333333333333,6.666666666666667,,,,,,,,,,,,,,,,0.2403453233333333,1.92037157,0.0622320266666666,,,,,,,,,,,,,2.25
21793,Agree,Disagree,Agree,Strongly agree,Strongly Disagree,Disagree,Strongly Agree,Neither Agree nor Disagree,Disagree,Agree,42.0,Somewhat true,Not at all true,6,2,5,Not at all true,Not at all true,6,Very true,Very true,2,5,5,2,3,6,1.5,2.25,5.75,5.5,11.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Agree,Somewhat Agree,Agree,Somewhat Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Somewhat Agree,0.90947783,0.029532237,2.1562774,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,2.1666667
37218,,,,,,,,,,,31.666666666666668,,,,,,,,,,,,,,,,,2.083333333333333,3.8333333333333335,5.583333333333333,5.0,7.583333333333333,,,,,,,,,,,,,,,,0.0558410189999999,1.2879394093666667,-0.3460070066666666,,,,,,,,,,,,,2.2222222666666664
17932,Agree,Strongly Disagree,Strongly agree,Strongly agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly agree,48.0,5,Not at all true,6,5,6,6,Not at all true,6,Very true,5,Not at all true,Very true,5,Not at all true,Very true,Very true,1.0,4.25,6.75,6.0,12.5,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Agree,0.44885325,0.28789029,-0.88339567,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Agree,1.6666666
95026,,,,,,,,,,,38.333333333333336,,,,,,,,,,,,,,,,,4.75,4.583333333333333,5.916666666666667,5.916666666666667,3.6666666666666665,,,,,,,,,,,,,,,,0.3328584133333334,0.2071926566666666,0.6415506966666666,,,,,,,,,,,,,2.333333333333333
66800,,,,,,,,,,,38.66666666666666,,,,,,,,,,,,,,,,,1.25,2.6666666666666665,6.083333333333333,5.916666666666667,12.75,,,,,,,,,,,,,,,,0.27531341,0.6669531233333333,-0.39101944,,,,,,,,,,,,,2.472222233333333
73693,,,,,,,,,,,34.666666666666664,,,,,,,,,,,,,,,,,2.333333333333333,3.1666666666666665,5.083333333333333,4.416666666666667,6.083333333333333,,,,,,,,,,,,,,,,0.2651121433333332,-0.3305747700000001,-0.4143354199999999,,,,,,,,,,,,,2.694444466666667
80429,Agree,Neutral,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,35.0,Somewhat true,3,3,5,6,6,Not at all true,5,5,3,Not at all true,5,5,Not at all true,5,5,1.5,4.75,5.25,4.0,5.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,-0.3752699166666666,0.2195795933333333,0.3705604933333333,Agree,Agree,Disagree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,3.0833333
75149,,,,,,,,,,,37.66666666666666,,,,,,,,,,,,,,,,,1.3333333333333333,1.5,5.083333333333333,4.75,10.416666666666666,,,,,,,,,,,,,,,,0.0008106266666666,-0.0670203399999999,-0.14311146,,,,,,,,,,,,,2.222222233333333
61659,Disagree,Strongly agree,Neutral,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,20.0,Not at all true,5,Not at all true,5,Not at all true,6,Somewhat true,2,6,2,5,6,Not at all true,6,Very true,5,5.0,4.25,4.5,3.0,-3.75,Somewhat Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Somewhat Agree,Agree,Agree,-0.27355936,-0.40257648,-0.11730676,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,3.6666667
81420,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,39.0,Not at all true,2,5,Somewhat true,5,3,Not at all true,6,Very true,5,2,Very true,3,Somewhat true,Very true,5,2.25,3.0,6.0,5.75,10.0,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,-1.4776396,-0.66163641,-0.38596466,Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Strongly Agree,1.5833334
33740,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,36.0,Somewhat true,Somewhat true,Somewhat true,Somewhat true,5,Not at all true,Not at all true,6,6,3,Not at all true,6,Somewhat true,Not at all true,6,6,1.75,3.25,5.75,4.75,8.5,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,0.88265121,0.18776239,-0.7097863,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Disagree,Agree,2.6666667
37979,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,2.083333333333333,4.083333333333333,5.333333333333333,4.75,6.583333333333333,,,,,,,,,,,,,,,,0.3831677056666667,2.0894700360333336,-0.14466548,,,,,,,,,,,,,2.194444466666667
87192,Disagree,Agree,Agree,Strongly agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Disagree,31.0,Very true,Not at all true,5,Not at all true,6,Not at all true,Not at all true,Very true,Very true,5,Not at all true,6,6,Somewhat true,Somewhat true,Somewhat true,1.75,2.25,5.75,5.25,10.5,Strongly Disagree,Strongly Disagree,Somewhat Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Somewhat Agree,Agree,0.98563969,0.42949688,0.2170227,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,2.75
