egoid,Extraversion_6,Agreeableness_6,Conscientiousness_6,Neuroticism_6,Openness_6
61289,3.0,3.7777777,3.5555556,2.625,3.3333333
18743,3.0,3.7777777,3.5555556,2.625,3.3333333
59207,3.375,4.1111112,3.7777777,1.625,4.1111112
48946,3.0,3.7777777,3.5555556,2.625,3.3333333
86083,2.875,3.1111112,3.3333333,3.625,3.7777777
96613,3.0,3.7777777,3.5555556,2.625,3.3333333
49014,3.0,2.8888888,2.8888888,2.625,3.8888888
50766,2.5,3.4444444,3.5555556,2.75,2.5555556
71089,1.5,4.0,4.1111112,3.0,3.5555556
80980,3.5,4.2222223,4.4444447,2.0,3.4444444
29115,3.0,3.7777777,3.5555556,2.625,3.3333333
98462,3.375,4.4444447,4.3333335,2.0,2.6666667
94455,3.0,3.7777777,3.5555556,2.625,3.3333333
11148,3.0,3.7777777,3.5555556,2.625,3.3333333
88384,3.0,3.7777777,3.5555556,2.625,3.3333333
64302,2.625,2.0,3.7777777,3.625,4.4444447
22688,2.625,4.1111112,4.4444447,2.375,4.3333335
38815,2.625,3.3333333,3.4444444,2.625,2.7777777
34525,3.5,4.0,4.0,3.625,4.1111112
68404,4.375,4.2222223,3.5555556,2.875,3.4444444
71836,3.0,3.7777777,3.5555556,2.625,3.3333333
12748,3.0,3.7777777,3.5555556,2.625,3.3333333
33445,3.0,3.7777777,3.5555556,2.625,3.3333333
83078,3.0,3.7777777,3.5555556,2.625,3.3333333
72160,3.0,3.7777777,3.5555556,2.625,3.3333333
55569,3.75,4.1111112,3.1111112,2.625,3.5555556
72885,2.0,3.6666667,2.4444444,4.25,3.6666667
36574,4.0,3.2222223,3.7777777,2.5,2.1111112
71193,2.75,3.2222223,3.1111112,2.75,3.3333333
44070,3.625,4.4444447,3.375,2.25,4.3333335
49010,3.875,3.8888888,3.1111112,2.875,3.7777777
98760,3.0,3.7777777,3.5555556,2.625,3.3333333
95374,4.25,4.3333335,3.6666667,2.25,3.7777777
71985,3.375,4.2222223,3.5555556,2.75,2.3333333
43125,2.5,3.7777777,3.0,4.5,3.1111112
98117,1.75,2.4444444,3.2222223,4.0,3.2222223
22989,4.0,4.1111112,3.5555556,1.875,3.1111112
24883,2.875,3.5555556,3.8888888,2.75,3.1111112
20650,4.5,4.3333335,3.1111112,3.0,3.7777777
19460,3.0,3.7777777,3.5555556,2.625,3.3333333
66815,4.625,3.3333333,4.3333335,3.25,3.3333333
89161,3.0,3.7777777,3.5555556,2.625,3.3333333
54956,3.125,3.8888888,3.1111112,3.75,3.6666667
14847,2.375,2.8888888,3.3333333,4.25,4.5555553
85453,4.5,4.2222223,4.4444447,2.375,4.7777777
19827,3.0,3.7777777,3.5555556,2.625,3.3333333
31121,3.0,3.7777777,3.5555556,2.625,3.3333333
38683,3.0,3.7777777,3.5555556,2.625,3.3333333
82918,3.0,3.7777777,3.5555556,2.625,3.3333333
43382,3.0,3.7777777,3.5555556,2.625,3.3333333
44344,2.375,3.1111112,4.8888888,3.625,3.7777777
94215,2.375,3.8888888,4.0,2.75,3.1111112
80675,3.0,3.7777777,3.5555556,2.625,3.3333333
57144,2.25,3.8888888,3.1111112,2.875,3.3333333
94662,3.75,4.5555553,4.4444447,1.875,3.7777777
98700,4.0,4.0,4.8888888,3.25,3.0
33341,3.0,3.7777777,3.5555556,2.625,3.3333333
65072,3.625,3.2222223,3.4444444,2.5,3.4444444
37148,3.0,3.7777777,3.5555556,2.625,3.3333333
11910,3.0,3.7777777,3.5555556,2.625,3.3333333
75438,3.0,3.7777777,3.5555556,2.625,3.3333333
99733,3.375,4.5555553,4.3333335,2.125,3.8888888
27407,3.5,3.6666667,3.5555556,2.75,3.1111112
14250,3.0,3.7777777,3.5555556,2.625,3.3333333
43794,3.5,3.4444444,3.5555556,3.25,2.8888888
73918,3.0,3.7777777,3.5555556,2.625,3.3333333
60216,3.0,3.7777777,3.5555556,2.625,3.3333333
28681,3.0,3.7777777,3.5555556,2.625,3.3333333
51437,3.125,3.5555556,3.5555556,2.375,2.8888888
21932,3.25,3.7777777,4.2222223,1.375,3.1111112
29733,3.875,4.4444447,3.6666667,2.375,3.7777777
98206,3.25,3.5555556,4.6666665,2.125,3.6666667
36385,3.0,3.2222223,3.1111112,3.375,3.2222223
54030,4.0,4.5555553,4.0,1.875,4.6666665
67993,3.5,4.25,4.0,3.75,4.0
96543,3.0,3.7777777,3.5555556,2.625,3.3333333
49800,3.25,3.7777777,3.0,3.75,3.2222223
29296,2.5,4.1111112,2.8888888,3.75,2.7777777
11002,3.375,4.5555553,4.0,1.75,2.3333333
72850,4.0,3.6666667,4.0,3.5,3.0
15134,4.0,3.6666667,3.8888888,1.75,2.8888888
69124,3.0,3.7777777,3.5555556,2.625,3.3333333
34062,3.375,3.8888888,4.8888888,3.25,4.1111112
18111,2.75,3.7777777,4.0,4.0,3.1111112
42646,3.75,3.3333333,4.3333335,2.875,3.1111112
63922,3.0,3.7777777,3.5555556,2.625,3.3333333
59097,3.0,3.7777777,3.5555556,2.625,3.3333333
72912,4.5,3.6666667,4.1111112,2.5,3.4444444
91484,3.0,3.7777777,3.5555556,2.625,3.3333333
24833,3.0,3.7777777,3.5555556,2.625,3.3333333
21971,3.125,3.6666667,3.1111112,3.75,3.1111112
13928,3.0,3.7777777,3.5555556,2.625,3.3333333
84502,3.625,3.8888888,3.4444444,2.375,3.6666667
64090,3.0,3.7777777,3.5555556,2.625,3.3333333
52123,4.5,4.2222223,3.5555556,3.0,3.7777777
78783,3.0,3.7777777,3.5555556,2.625,3.3333333
25197,1.5,4.2222223,4.2222223,3.375,2.6666667
35872,4.375,4.0,4.1111112,1.875,4.0
23270,2.25,3.2222223,4.2222223,2.875,3.0
69807,3.125,4.0,2.8888888,2.0,3.4444444
92716,3.875,4.3333335,4.8888888,2.875,3.5555556
66061,3.0,3.7777777,3.5555556,2.625,3.3333333
56058,3.0,3.7777777,3.5555556,2.625,3.3333333
57854,3.0,3.7777777,3.5555556,2.625,3.3333333
68679,2.75,3.1111112,2.8888888,3.0,3.5555556
90750,3.0,3.7777777,3.5555556,2.625,3.3333333
70125,3.0,3.7777777,3.5555556,2.625,3.3333333
67192,3.25,3.7777777,3.8888888,2.125,4.4444447
12029,3.125,3.6666667,3.5555556,2.75,3.5555556
70745,3.0,3.6666667,3.6666667,2.625,3.8888888
93856,2.125,2.5555556,2.8888888,4.5,3.7777777
10237,2.625,3.2222223,2.8888888,3.375,3.4444444
97448,4.875,3.8888888,3.4444444,1.5,4.1111112
89165,3.0,3.7777777,3.5555556,2.625,3.3333333
97280,3.125,3.2222223,3.2222223,3.4285715,3.5555556
54098,3.375,3.4444444,2.8888888,4.0,3.6666667
66156,3.0,3.7777777,2.2222223,4.125,2.8888888
67177,2.375,4.0,3.4444444,3.375,4.1111112
22540,3.0,3.7777777,3.5555556,2.625,3.3333333
15586,3.0,3.7777777,3.5555556,2.625,3.3333333
18611,2.625,2.7777777,4.0,3.875,2.5555556
87328,4.0,4.2222223,4.2222223,1.25,4.8888888
88963,3.0,3.7777777,3.5555556,2.625,3.3333333
57045,3.0,3.7777777,3.5555556,2.625,3.3333333
49497,2.625,3.6666667,3.5555556,2.375,4.3333335
15031,3.0,3.7777777,3.5555556,2.625,3.3333333
79607,3.0,3.7777777,3.5555556,2.625,3.3333333
41952,3.0,3.7777777,3.5555556,2.625,3.3333333
17183,2.5,3.7777777,3.5555556,2.75,3.0
22408,3.25,4.4444447,4.3333335,2.625,3.6666667
54435,2.5,4.0,4.1111112,2.625,3.5555556
38554,3.0,3.7777777,3.5555556,2.625,3.3333333
38293,4.375,4.2222223,3.7777777,2.875,3.0
33785,3.0,2.8888888,2.7777777,4.375,3.6666667
44310,2.125,4.0,4.0,1.25,2.8888888
33009,3.125,4.3333335,4.1111112,2.5,4.2222223
31294,3.0,3.7777777,3.5555556,2.625,3.3333333
65143,3.0,3.7777777,3.5555556,2.625,3.3333333
91726,3.0,3.7777777,3.5555556,2.625,3.3333333
59355,3.0,3.7777777,3.5555556,2.625,3.3333333
96184,3.0,3.7777777,3.5555556,2.625,3.3333333
92339,3.0,3.7777777,3.2222223,3.125,3.7777777
70005,3.0,3.7777777,3.5555556,2.625,3.3333333
64157,3.625,4.8888888,4.3333335,2.125,3.2222223
68050,3.0,3.7777777,3.5555556,2.625,3.3333333
46151,3.0,3.7777777,3.5555556,2.625,3.3333333
79395,3.0,3.7777777,3.5555556,2.625,3.3333333
59863,3.0,3.7777777,3.5555556,2.625,3.3333333
63419,3.75,4.5555553,3.5555556,2.625,2.5555556
22913,3.5,3.3333333,4.4444447,2.0,3.2222223
91313,3.0,3.7777777,3.5555556,2.625,3.3333333
14511,3.0,3.7777777,3.5555556,2.625,3.3333333
73962,3.5,4.4444447,3.3333333,4.0,4.2222223
48969,2.125,3.6666667,3.6666667,4.0,3.0
22093,3.0,3.7777777,3.5555556,2.625,3.3333333
32919,3.0,3.7777777,3.5555556,2.625,3.3333333
79731,3.0,3.7777777,3.5555556,2.625,3.3333333
64296,3.5,3.6666667,3.8888888,2.5,3.7777777
23487,3.0,3.7777777,3.5555556,2.625,3.3333333
17569,4.625,3.0,3.6666667,2.375,4.2222223
77036,2.25,3.4444444,3.6666667,3.0,2.3333333
53518,3.5,2.6666667,2.8888888,2.625,3.1111112
92340,3.0,3.7777777,3.5555556,2.625,3.3333333
37485,3.0,3.7777777,3.5555556,2.625,3.3333333
33953,3.0,3.7777777,3.5555556,2.625,3.3333333
53333,3.0,3.7777777,3.5555556,2.625,3.3333333
82986,4.5,4.6666665,3.8888888,2.0,3.0
61772,3.0,3.7777777,3.5555556,2.625,3.3333333
47280,3.0,3.7777777,3.5555556,2.625,3.3333333
70566,3.0,3.7777777,3.5555556,2.625,3.3333333
82964,3.0,3.7777777,3.5555556,2.625,3.3333333
11402,3.0,2.8888888,3.0,3.875,3.5555556
38610,4.625,4.0,4.7777777,2.5,3.4444444
96610,2.5,4.5555553,5.0,2.0,4.0
77711,1.375,2.6666667,3.4444444,3.375,1.7777778
78667,3.0,3.7777777,3.5555556,2.625,3.3333333
17020,3.0,4.2222223,3.3333333,2.25,2.6666667
48676,3.25,4.5555553,4.6666665,3.5,3.3333333
29885,2.25,3.5555556,3.5555556,3.25,3.1111112
79167,4.875,4.7777777,4.5555553,1.75,4.1111112
65061,3.0,3.7777777,3.5555556,2.625,3.3333333
43710,3.375,3.7777777,4.3333335,3.25,3.2222223
22455,2.5,4.7777777,4.7777777,3.375,3.8888888
82819,3.0,3.7777777,3.5555556,2.625,3.3333333
67771,3.0,3.7777777,3.5555556,2.625,3.3333333
57443,3.375,3.8888888,3.3333333,3.625,3.3333333
96469,3.375,3.3333333,3.3333333,2.25,3.3333333
94579,2.625,3.2222223,3.3333333,2.625,3.3333333
29257,2.625,3.5555556,3.5555556,1.625,3.3333333
23518,3.125,4.0,2.8888888,3.0,3.4444444
80484,3.0,3.7777777,3.5555556,2.625,3.3333333
49539,2.5,4.2222223,3.0,1.75,3.4444444
63904,1.875,4.0,4.1111112,3.875,2.6666667
82490,3.125,4.0,3.6666667,2.875,2.8888888
20335,4.25,3.8888888,2.8888888,2.0,3.6666667
35031,4.625,3.8888888,4.0,1.375,4.1111112
88185,3.0,3.7777777,3.5555556,2.625,3.3333333
35344,1.75,3.7777777,3.8888888,3.25,3.0
31175,3.0,3.7777777,3.5555556,2.625,3.3333333
41167,3.0,3.7777777,3.5555556,2.625,3.3333333
98325,3.0,3.7777777,3.5555556,2.625,3.3333333
36963,3.0,3.7777777,3.5555556,2.625,3.3333333
50666,3.0,3.7777777,3.5555556,2.625,3.3333333
98624,3.0,3.7777777,3.5555556,2.625,3.3333333
42617,2.75,4.0,4.0,2.75,2.6666667
58793,3.0,3.7777777,3.5555556,2.625,3.3333333
25125,2.5,4.3333335,3.1111112,3.125,4.0
25548,3.875,4.0,3.6666667,2.125,3.6666667
25966,2.5,3.7777777,3.4444444,3.0,3.3333333
96689,4.0,4.0,3.2222223,3.0,2.8888888
43581,4.5,3.2222223,2.3333333,3.75,3.1111112
75578,3.0,3.7777777,3.5555556,2.625,3.3333333
43507,3.0,3.7777777,3.5555556,2.625,3.3333333
91551,3.0,3.7777777,3.5555556,2.625,3.3333333
19030,3.0,3.7777777,3.5555556,2.625,3.3333333
33657,2.0,4.7777777,3.1111112,3.75,3.3333333
76521,3.0,3.7777777,3.5555556,2.625,3.3333333
52848,3.0,3.7777777,3.5555556,2.625,3.3333333
40231,3.0,3.7777777,3.5555556,2.625,3.3333333
65656,3.875,4.0,3.4444444,2.5,3.8888888
36117,2.375,3.3333333,3.2222223,3.0,3.4444444
82587,2.375,3.8888888,3.7777777,3.75,3.3333333
14690,3.0,3.7777777,3.5555556,2.625,3.3333333
40569,3.0,3.7777777,3.5555556,2.625,3.3333333
26320,3.75,4.2222223,3.4444444,3.25,4.3333335
77532,4.0,3.7777777,3.5555556,3.375,3.7777777
92515,1.875,3.4444444,4.2222223,3.375,3.3333333
97844,4.125,4.4444447,2.8888888,2.75,2.8888888
